Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
17.835964,23.63,重庆UME国际影城（渝中店）,44,2316,97209.57,98,41.97
18.534160,36.88,广州市捷登都会飞扬影城,45,3467,96952.00,94,27.96
21.834793,26.84,广州UA花城汇影院,46,2013,96871.00,75,48.12
14.410317,33.04,金逸天津大悦城IMAX店,47,2313,96849.00,70,41.87
23.574315,30.88,金逸影城北京中关村店,48,1575,96762.30,51,61.44
23.710537,30.91,石家庄UME影城,49,2906,96280.91,94,33.13
12.704652,20.25,北京通州万达广场店,50,1519,96253.20,75,63.37
23.042037,33.08,广州天河影城,51,2117,95938.00,64,45.32
22.260109,35.02,中影国际影城珠海华发2店,52,2311,94778.00,66,41.01
15.853829,25.49,卢米埃深圳九方IMAX影城,53,1810,93700.00,71,51.77
17.768712,29.79,绵阳涪城万达广场店,54,2294,93250.30,77,40.65
19.457974,33.20,武商众圆摩尔国际电影城,55,2789,92775.00,84,33.26
19.875776,32.00,呼和浩特万达广场店,56,2016,92733.00,63,46.00
26.177196,50.95,长春吉视迅驰影城,57,2904,91720.00,57,31.58
29.700043,39.90,呼和浩特市横店影视电影城,58,2713,91677.60,68,33.79
30.020779,24.40,郑州市银兴国际影城二七广场店,59,3513,91650.00,144,26.09
27.644219,44.27,中影国际影城杭州西溪印象城店,60,2169,91509.00,49,42.19
17.243409,30.21,广州飞扬影城（乐峰店）,61,2115,91415.00,70,43.22
20.925658,25.06,昆明万达影城同德广场店,62,2005,91237.00,80,45.50
47.172023,57.20,邢台万达广场店,63,2917,90579.00,51,31.05
13.903983,24.88,济南高新万达广场店,64,2015,88994.50,81,44.17
15.620948,31.71,奥斯卡熙地港国际影城,65,2410,88943.40,76,36.91
13.867014,26.04,CGV影城 青岛万象城店,66,1849,88329.00,71,47.77
15.679044,18.25,西安高新万达广场店,67,2026,87434.00,111,43.16
14.922454,32.63,北京星美国际影城（金源店）,68,1501,87244.70,46,58.12
22.695852,34.95,北京新华国际影城(大钟寺店),69,2167,85595.98,62,39.50
14.169542,22.21,成都锦华万达广场店,70,1977,85240.40,89,43.12
9.620784,23.12,济南万达影城世茂广场店,71,1896,84446.90,82,44.54
17.215909,30.30,郑州二七万达广场店,72,2424,84437.00,80,34.83
13.121783,20.86,北京石景山万达广场店,73,1377,84329.90,66,61.24
19.355292,26.01,北京市莱纳恒泰影城,74,1925,84216.00,74,43.75
10.211267,26.14,深圳保利国际影城,75,1856,83895.00,71,45.20
17.700915,29.00,大连经开万达广场店,76,2204,83857.64,76,38.05
22.255085,31.35,金逸广州海珠城IMAX店 ,77,1693,83510.00,54,49.33
11.154455,14.08,德纳国际影城杭州萧山店,78,1830,83313.00,130,45.53
19.230184,52.67,SFC上影影城（南京新城市店）,79,3002,83014.00,57,27.65
33.953401,60.72,中影国际影城海口上邦店,80,3036,82999.00,50,27.34
19.170625,27.05,海上明珠国际影城上海环球港店,81,1488,82677.00,55,55.56
11.898798,22.38,北京UME华星国际影城,82,1164,82523.47,52,70.90
17.980780,25.39,CGV影城 苏州中心店,83,1422,82502.00,56,58.02
18.505964,15.05,中瑞影城福州三坊七巷,84,1956,82495.00,130,42.18
23.436233,34.03,上海百美汇影院,85,1157,82395.00,34,71.21
28.860896,36.73,北京花市百老汇影院,86,1873,82334.00,51,43.96
12.967164,21.61,CGV影城 上海七宝店,87,1448,82294.00,67,56.83
13.991477,23.88,广州白云万达广场店,88,1576,81913.00,66,51.98
18.966332,28.60,廊坊万达广场店,89,1916,81723.00,67,42.65
9.751525,21.31,北京万达影城天通苑龙德广场店,90,1364,81650.40,64,59.86
23.093857,36.53,南昌华影国际影城,91,2119,81585.00,58,38.50
18.269696,23.07,SFC上影影城（八佰伴店）,92,1546,81411.40,67,52.66
21.285043,24.79,重庆万达影城大融城店,93,2231,81356.00,90,36.47
12.821727,21.82,闵行区百丽宫影城,94,1353,81138.00,62,59.97
33.352708,41.58,广州华影青宫电影城,95,2869,81039.00,69,28.25
18.857142,26.27,CGV星星影城 北京颐堤港店,96,1287,80324.00,49,62.41
18.109998,27.06,东莞东城万达广场店,97,1921,80098.00,71,41.70
13.806987,19.93,海口万达影城海航日月广场店,98,2033,79643.90,102,39.18
20.313384,28.60,郑州中原万达广场店,99,2317,79319.00,81,34.23
13.429448,26.90,中影国际影城深圳南山欢乐海岸店,100,1802,78606.00,67,43.62
