Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
14.145129,32.43,金逸天津大悦城IMAX店,40,2238,94923.50,69,42.41
17.561371,23.27,重庆UME国际影城（渝中店）,41,2164,94375.42,93,43.61
23.727972,39.83,中影国际影城北京昌平永旺店,42,2151,94023.20,54,43.71
14.951044,19.09,北京UME国际影城（安贞店）,43,1527,93604.97,80,61.30
13.951989,27.94,中影国际影城深圳南山欢乐海岸店,44,1928,93267.00,69,48.38
18.817842,26.95,博纳国际影城（北仑店）,45,2291,92753.00,85,40.49
15.608986,29.83,成都百丽宫影城（太古里店）,46,1760,92142.00,59,52.35
17.357540,36.99,巨幕影城（武汉光谷广场资本大厦店）,47,2922,91906.00,79,31.45
19.245674,52.71,SFC上影影城（南京新城市店）,48,2899,91845.00,55,31.68
26.267743,42.06,中影国际影城杭州西溪印象城店,49,2061,91035.00,49,44.17
14.720329,26.02,百丽宫影城长宁来福士店,50,1431,88809.00,55,62.06
17.229554,38.04,金逸武汉销品茂IMAX店,51,2663,88286.00,70,33.15
17.064413,26.93,南昌红谷滩万达广场店,52,2020,87997.90,75,43.56
26.970053,42.59,广州星汇电影院,53,2981,87255.00,70,29.27
15.236318,24.50,卢米埃深圳九方IMAX影城,54,1715,87087.00,70,50.78
15.359902,17.88,西安高新万达广场店,55,1949,86824.00,109,44.55
19.495989,23.87,成都太平洋电影城,56,2482,86560.42,104,34.88
20.837748,32.78,中影国际影城珠海华发2店,57,2065,86422.00,63,41.85
16.835764,29.50,广州飞扬影城（乐峰店）,58,2006,86369.00,68,43.06
20.033819,28.27,海上明珠国际影城上海环球港店,59,1555,85369.00,55,54.90
18.668627,22.95,广州UA花城汇影院,60,1767,85009.00,77,48.11
16.762342,33.69,北京嘉华国际影城,61,1752,83171.70,52,47.47
24.297520,29.40,深圳娱艺影院UAKKmallY影城,62,1470,82811.00,50,56.33
15.233996,26.52,兰州城关万达广场店,63,1777,81592.10,67,45.92
17.028277,20.70,杭州浙江新远国际影城,64,1656,81565.00,80,49.25
20.416247,20.72,重庆UME国际影城（江北）,65,2113,81504.72,102,38.57
10.527483,19.25,红星电影世界上海吴中路店,66,1251,81180.90,65,64.89
22.132328,35.66,广州中华广场电影城,67,1997,80505.00,56,40.31
13.425582,21.45,武汉百丽宫影城,68,1630,80029.00,76,49.10
22.355850,35.65,上海开元地中海影城,69,2210,79892.00,62,36.15
15.241099,30.33,广州市捷登都会飞扬影城,70,2851,79792.00,94,27.99
14.070888,22.06,成都锦华万达广场店,71,1875,79786.30,85,42.55
18.464333,27.59,东莞东城万达广场店,72,1931,79720.00,70,41.28
18.916892,27.16,广州天河影城,73,1738,79269.00,64,45.61
16.345397,23.08,CGV影城 苏州中心店,74,1385,78695.00,60,56.82
16.520790,28.19,武商众圆摩尔国际电影城,75,2368,78675.00,84,33.22
10.127383,16.14,北京通州万达广场店,76,1227,78304.90,76,63.82
19.858781,16.60,新影联华谊兄弟影院(望京华彩店),77,1710,78155.50,103,45.70
9.172438,20.05,北京万达影城天通苑龙德广场店,78,1283,77824.00,64,60.66
15.961143,30.87,深圳市CINESKY新天影院(壹方天地IMAX店),79,1883,77757.00,61,41.29
18.086245,23.89,深圳博纳时代国际影城（皇庭店）,80,1577,76905.00,66,48.77
22.717948,29.53,橙天嘉禾影城上海LuOne凯德晶萃店,81,1329,76422.00,45,57.50
32.386363,40.38,广州华影青宫电影城,82,2584,76223.00,64,29.50
20.693206,38.41,合肥万达影城之心城光魔店,83,1959,76214.00,51,38.90
17.066736,23.42,上海周浦万达广场店,84,1452,75422.90,62,51.94
12.353552,22.10,济南高新万达广场店,85,1724,75400.00,78,43.74
15.641488,27.39,上海市百丽宫影城LCM置汇旭辉广场店,86,1397,75161.00,51,53.80
16.431332,26.92,大连经开万达广场店,87,2019,74681.14,75,36.99
13.078898,18.81,上海DFC影城（宝山店）,88,2069,74570.00,110,36.04
20.944741,30.41,上海百美汇影院,89,1034,72780.00,34,70.39
16.395857,26.42,南京江宁万达广场店,90,1929,72716.90,73,37.70
20.940975,27.79,长宁区天山电影院,91,1334,72261.00,48,54.17
19.120025,35.82,金逸影城深圳中心城店,92,1576,71697.90,44,45.49
25.467943,38.40,华谊兄弟影院（武汉光谷店）,93,2304,71605.00,60,31.08
16.519110,20.86,SFC上影影城（八佰伴店）,94,1377,71331.00,66,51.80
21.446751,41.74,长春吉视迅驰影城,95,2254,71090.00,54,31.54
13.149096,26.53,北京美嘉欢乐影城（中关村）,96,1406,71072.00,53,50.55
13.506806,29.53,北京星美国际影城（金源店）,97,1270,71026.80,43,55.93
19.488037,32.93,中影国际影城深圳龙华九方店,98,1515,70991.00,46,46.86
9.047412,15.97,金逸福州宝龙IMAX店,99,1693,70980.00,106,41.93
19.772339,39.12,深圳海岸影城,100,1682,70701.00,43,42.03
