date,code,name,weight
2018-10-30,000703,恒逸石化,0.51
2018-10-30,000712,锦龙股份,0.16
2018-10-30,000718,苏宁环球,0.15
2018-10-30,000727,华东科技,0.13
2018-10-30,000729,燕京啤酒,0.27
2018-10-30,000732,泰禾集团,0.26
2018-10-30,000738,航发控制,0.19
2018-10-30,000750,国海证券,0.5
2018-10-30,000758,中色股份,0.18
2018-10-30,000761,本钢板材,0.06
2018-10-30,000762,西藏矿业,0.1
2018-10-30,000766,通化金马,0.1
2018-10-30,000778,新兴铸管,0.38
2018-10-30,000806,银河生物,0.09
2018-10-30,000807,云铝股份,0.23
2018-10-30,000813,德展健康,0.28
2018-10-30,000825,太钢不锈,0.39
2018-10-30,000829,天音控股,0.1
2018-10-30,000830,鲁西化工,0.4
2018-10-30,000848,承德露露,0.15
2018-10-30,000860,顺鑫农业,0.45
2018-10-30,000877,天山股份,0.15
2018-10-30,000878,云南铜业,0.25
2018-10-30,000887,中鼎股份,0.25
2018-10-30,000926,福星股份,0.17
2018-10-30,000930,中粮生化,0.27
2018-10-30,000937,冀中能源,0.15
2018-10-30,000960,锡业股份,0.28
2018-10-30,000969,安泰科技,0.09
2018-10-30,000970,中科三环,0.22
2018-10-30,000975,银泰资源,0.28
2018-10-30,000977,浪潮信息,0.48
2018-10-30,000979,中弘股份,0.17
2018-10-30,000980,众泰汽车,0.1
2018-10-30,000987,越秀金控,0.08
2018-10-30,000988,华工科技,0.22
2018-10-30,000990,诚志股份,0.11
2018-10-30,000997,新 大 陆,0.33
2018-10-30,000999,华润三九,0.31
2018-10-30,001696,宗申动力,0.11
2018-10-30,002002,鸿达兴业,0.11
2018-10-30,002004,华邦健康,0.23
2018-10-30,002011,盾安环境,0.08
2018-10-30,002013,中航机电,0.42
2018-10-30,002019,亿帆医药,0.21
2018-10-30,002022,科华生物,0.14
2018-10-30,002028,思源电气,0.19
2018-10-30,002030,达安基因,0.22
2018-10-30,002038,双鹭药业,0.38
2018-10-30,002041,登海种业,0.07
2018-10-30,002048,宁波华翔,0.13
2018-10-30,002049,紫光国微,0.44
2018-10-30,002051,中工国际,0.21
2018-10-30,002056,横店东磁,0.15
2018-10-30,002064,华峰氨纶,0.16
2018-10-30,002073,软控股份,0.12
2018-10-30,002078,太阳纸业,0.32
2018-10-30,002092,中泰化学,0.33
2018-10-30,002093,国脉科技,0.11
2018-10-30,002110,三钢闽光,0.38
2018-10-30,002118,紫鑫药业,0.08
2018-10-30,002127,南极电商,0.3
2018-10-30,002128,露天煤业,0.19
2018-10-30,002129,中环股份,0.32
