date,code,name,weight
2018-10-30,601881,中国银河,0.1
2018-10-30,601888,中国国旅,0.51
2018-10-30,601898,中煤能源,0.1
2018-10-30,601899,紫金矿业,0.37
2018-10-30,601901,方正证券,0.24
2018-10-30,601919,中远海控,0.15
2018-10-30,601933,永辉超市,0.3
2018-10-30,601939,建设银行,0.58
2018-10-30,601958,金钼股份,0.06
2018-10-30,601985,中国核电,0.26
2018-10-30,601988,中国银行,0.83
2018-10-30,601989,中国重工,0.4
2018-10-30,601991,大唐发电,0.09
2018-10-30,601992,金隅集团,0.11
2018-10-30,601997,贵阳银行,0.17
2018-10-30,601998,中信银行,0.19
2018-10-30,603160,汇顶科技,0.07
2018-10-30,603260,合盛硅业,0.04
2018-10-30,603288,海天味业,0.5
2018-10-30,603799,华友钴业,0.17
2018-10-30,603833,欧派家居,0.1
2018-10-30,603858,步长制药,0.13
2018-10-30,603993,洛阳钼业,0.09
2018-10-30,000001,平安银行,0.99
2018-10-30,000002,万科Ａ,1.22
2018-10-30,000060,中金岭南,0.11
2018-10-30,000063,中兴通讯,0.43
2018-10-30,000069,华侨城Ａ,0.2
2018-10-30,000100,TCL集团,0.28
2018-10-30,000157,中联重科,0.16
2018-10-30,000166,申万宏源,0.33
2018-10-30,000333,美的集团,1.77
2018-10-30,000338,潍柴动力,0.39
2018-10-30,000402,金 融 街,0.08
2018-10-30,000413,东旭光电,0.19
2018-10-30,000415,渤海金控,0.08
2018-10-30,000423,东阿阿胶,0.19
2018-10-30,000425,徐工机械,0.16
2018-10-30,000503,国新健康,0.11
2018-10-30,000538,云南白药,0.39
2018-10-30,000540,中天金融,0.22
2018-10-30,000559,万向钱潮,0.07
2018-10-30,000568,泸州老窖,0.28
2018-10-30,000623,吉林敖东,0.15
2018-10-30,000625,长安汽车,0.13
2018-10-30,000627,天茂集团,0.09
2018-10-30,000630,铜陵有色,0.14
2018-10-30,000651,格力电器,1.88
2018-10-30,000671,阳光城,0.09
2018-10-30,000709,河钢股份,0.14
2018-10-30,000723,美锦能源,0.05
2018-10-30,000725,京东方A,0.68
2018-10-30,000728,国元证券,0.16
2018-10-30,000768,中航飞机,0.21
2018-10-30,000776,广发证券,0.39
2018-10-30,000783,长江证券,0.22
2018-10-30,000786,北新建材,0.12
2018-10-30,000792,盐湖股份,0.11
2018-10-30,000826,启迪桑德,0.08
2018-10-30,000839,中信国安,0.09
2018-10-30,000858,五 粮 液,0.97
2018-10-30,000876,新 希 望,0.13
2018-10-30,000895,双汇发展,0.23
2018-10-30,000898,鞍钢股份,0.11
2018-10-30,000938,紫光股份,0.07
2018-10-30,000959,首钢股份,0.07
2018-10-30,000961,中南建设,0.11
2018-10-30,000963,华东医药,0.26
2018-10-30,000983,西山煤电,0.11
2018-10-30,001965,招商公路,0.05
2018-10-30,001979,招商蛇口,0.47
2018-10-30,002007,华兰生物,0.2
2018-10-30,002008,大族激光,0.28
2018-10-30,002024,苏宁易购,0.45
2018-10-30,002027,分众传媒,0.45
2018-10-30,002044,美年健康,0.18
2018-10-30,002050,三花智控,0.1
2018-10-30,002065,东华软件,0.14
2018-10-30,002074,国轩高科,0.09
2018-10-30,002081,金螳螂,0.13
2018-10-30,002085,万丰奥威,0.11
2018-10-30,002142,宁波银行,0.47
2018-10-30,002146,荣盛发展,0.15
2018-10-30,002153,石基信息,0.1
2018-10-30,002202,金风科技,0.19
2018-10-30,002230,科大讯飞,0.34
2018-10-30,002236,大华股份,0.21
2018-10-30,002241,歌尔股份,0.15
2018-10-30,002252,上海莱士,0.31
2018-10-30,002294,信立泰,0.11
2018-10-30,002304,洋河股份,0.54
2018-10-30,002310,东方园林,0.11
2018-10-30,002352,顺丰控股,0.1
2018-10-30,002385,大北农,0.08
2018-10-30,002411,延安必康,0.07
2018-10-30,002415,海康威视,0.92
2018-10-30,002450,康得新,0.38
2018-10-30,002456,欧菲科技,0.26
2018-10-30,002460,赣锋锂业,0.19
2018-10-30,002466,天齐锂业,0.21
2018-10-30,002468,申通快递,0.06
2018-10-30,002470,金正大,0.09
2018-10-30,002475,立讯精密,0.43
2018-10-30,002493,荣盛石化,0.14
2018-10-30,002500,山西证券,0.11
2018-10-30,002508,老板电器,0.11
2018-10-30,002555,三七互娱,0.1
2018-10-30,002558,巨人网络,0.12
2018-10-30,002572,索菲亚,0.12
2018-10-30,002594,比亚迪,0.45
2018-10-30,002601,龙蟒佰利,0.08
2018-10-30,002602,世纪华通,0.1
2018-10-30,002608,江苏国信,0.04
2018-10-30,002624,完美世界,0.1
2018-10-30,002625,光启技术,0.03
2018-10-30,002673,西部证券,0.16
2018-10-30,002714,牧原股份,0.15
2018-10-30,002736,国信证券,0.22
2018-10-30,002739,万达电影,0.26
2018-10-30,002797,第一创业,0.12
2018-10-30,002925,盈趣科技,0.03
2018-10-30,300003,乐普医疗,0.32
2018-10-30,300015,爱尔眼科,0.27
2018-10-30,300017,网宿科技,0.12
2018-10-30,300024,机器人,0.16
2018-10-30,300027,华谊兄弟,0.08
2018-10-30,300033,同花顺,0.09
2018-10-30,300059,东方财富,0.48
2018-10-30,300070,碧水源,0.16
2018-10-30,300072,三聚环保,0.14
2018-10-30,300122,智飞生物,0.18
2018-10-30,300124,汇川技术,0.23
2018-10-30,300136,信维通信,0.22
2018-10-30,300144,宋城演艺,0.16
2018-10-30,300251,光线传媒,0.06
2018-10-30,300408,三环集团,0.2
2018-10-30,300433,蓝思科技,0.06
